,Order Number,Order Date,Item Name,Quantity,Product Price,Total products
2271,11610,16/10/2018 19:44,Mint Sauce,1,0.5,11
2272,11604,16/10/2018 17:39,Mint Sauce,1,0.5,8
2273,11575,13/10/2018 19:17,Mint Sauce,1,0.5,7
2274,11571,13/10/2018 18:51,Mango Chutney,1,0.5,9
2275,11555,12/10/2018 20:16,Mango Chutney,1,0.5,6
2276,11554,12/10/2018 19:19,Mango Chutney,1,0.5,11
2277,11550,12/10/2018 18:40,Mint Sauce,1,0.5,6
2278,11544,12/10/2018 17:37,Mango Chutney,1,0.5,5
2279,11524,11/10/2018 17:21,Onion Chutney,3,0.5,7
2280,11522,10/10/2018 22:29,Mango Chutney,1,0.5,4
2281,11509,09/10/2018 20:33,Red Sauce,1,0.5,6
2282,11503,09/10/2018 12:10,Red Sauce,1,0.5,5
2283,11593,14/10/2018 18:41,Red Sauce,1,0.5,5
2284,11575,13/10/2018 19:17,Red Sauce,1,0.5,7
2285,11554,12/10/2018 19:19,Lime Pickle,1,0.5,11
2286,11554,12/10/2018 19:19,Mint Sauce,1,0.5,11
2287,11553,12/10/2018 19:14,Red Sauce,1,0.5,8
2288,11542,12/10/2018 17:28,Mango Chutney,1,0.5,3
2289,11541,12/10/2018 17:21,Mint Sauce,1,0.5,7
2290,11518,10/10/2018 19:32,Mango Chutney,1,0.5,6
2291,11509,09/10/2018 20:33,Onion Chutney,1,0.5,6
2292,11492,07/10/2018 19:31,Mint Sauce,2,0.5,6
2293,11485,07/10/2018 18:03,Mango Chutney,1,0.5,6
2294,11467,06/10/2018 18:56,Red Sauce,1,0.5,10
2295,11466,06/10/2018 18:54,Mango Chutney,1,0.5,5
2296,11466,06/10/2018 18:54,Mint Sauce,1,0.5,5
2297,11444,05/10/2018 18:57,Mint Sauce,2,0.5,11
2298,11440,05/10/2018 17:52,Mint Sauce,2,0.5,5
2299,11424,03/10/2018 20:21,Mint Sauce,1,0.5,5
2300,11403,01/10/2018 17:53,Mango Chutney,1,0.5,8
2301,11403,01/10/2018 17:53,Onion Chutney,1,0.5,8
2302,11489,07/10/2018 18:35,Mango Chutney,1,0.5,7
2303,11487,07/10/2018 18:26,Red Sauce,1,0.5,7
2304,11487,07/10/2018 18:26,Mint Sauce,1,0.5,7
2305,11467,06/10/2018 18:56,Mango Chutney,1,0.5,10
2306,11456,06/10/2018 15:54,Mint Sauce,1,0.5,7
2307,11449,05/10/2018 19:36,Mint Sauce,1,0.5,8
2308,11449,05/10/2018 19:36,Onion Chutney,1,0.5,8
2309,11446,05/10/2018 19:04,Mango Chutney,1,0.5,9
2310,11444,05/10/2018 18:57,Mango Chutney,2,0.5,11
2311,11442,05/10/2018 18:44,Onion Chutney,1,0.5,8
2312,11442,05/10/2018 18:44,Mango Chutney,1,0.5,8
2313,11390,30/09/2018 16:12,Mango Chutney,1,0.5,7
2314,11379,29/09/2018 19:26,Mango Chutney,1,0.5,9
2315,11379,29/09/2018 19:26,Mint Sauce,1,0.5,9
2316,11375,29/09/2018 18:53,Mango Chutney,1,0.5,9
2317,11370,29/09/2018 18:39,Mango Chutney,1,0.5,8
2318,11364,29/09/2018 17:11,Mango Chutney,1,0.5,5
2319,11357,28/09/2018 21:14,Mango Chutney,1,0.5,8
2320,11352,28/09/2018 19:58,Mango Chutney,1,0.5,7
2321,11343,28/09/2018 19:07,Mint Sauce,1,0.5,5
2322,11341,28/09/2018 18:46,Onion Chutney,1,0.5,9
2323,11340,28/09/2018 18:37,Mango Chutney,1,0.5,12
2324,11340,28/09/2018 18:37,Mint Sauce,1,0.5,12
2325,11340,28/09/2018 18:37,Onion Chutney,1,0.5,12
2326,11553,12/10/2018 19:14,Mint Sauce,1,0.5,8
2327,11550,12/10/2018 18:40,Mango Chutney,1,0.5,6
2328,11541,12/10/2018 17:21,Mango Chutney,1,0.5,7
2329,11487,07/10/2018 18:26,Mango Chutney,1,0.5,7
2330,11485,07/10/2018 18:03,Onion Chutney,1,0.5,6
2331,11465,06/10/2018 18:25,Mint Sauce,4,0.5,12
2332,11465,06/10/2018 18:25,Onion Chutney,1,0.5,12
2333,11403,01/10/2018 17:53,Red Sauce,1,0.5,8
2334,11370,29/09/2018 18:39,Red Sauce,1,0.5,8
2335,11363,29/09/2018 17:01,Onion Chutney,1,0.5,8
2336,11341,28/09/2018 18:46,Mango Chutney,1,0.5,9
2337,11340,28/09/2018 18:37,Lime Pickle,1,0.5,12
2338,11333,27/09/2018 21:03,Onion Chutney,1,0.5,5
2339,11331,27/09/2018 19:38,Mint Sauce,2,0.5,10
2340,11329,27/09/2018 18:54,Lime Pickle,1,0.5,5
2341,11324,27/09/2018 17:06,Mango Chutney,2,0.5,9
2342,11300,23/09/2018 19:58,Mango Chutney,1,0.5,5
2343,11299,23/09/2018 19:29,Onion Chutney,1,0.5,9
2344,11295,23/09/2018 18:29,Mint Sauce,2,0.5,5
2345,11291,23/09/2018 17:39,Onion Chutney,1,0.5,6
2346,11284,22/09/2018 20:40,Mango Chutney,2,0.5,11
2347,11283,22/09/2018 20:32,Mint Sauce,1,0.5,9
2348,11269,22/09/2018 18:32,Mango Chutney,1,0.5,8
2349,11248,21/09/2018 19:34,Lime Pickle,1,0.5,7
2350,11242,21/09/2018 18:52,Mint Sauce,1,0.5,12
2351,11240,21/09/2018 17:58,Mango Chutney,1,0.5,10
2352,11331,27/09/2018 19:38,Red Sauce,3,0.5,10
2353,11329,27/09/2018 18:54,Onion Chutney,1,0.5,5
2354,11321,26/09/2018 20:03,Red Sauce,1,0.5,8
2355,11315,25/09/2018 18:21,Lime Pickle,1,0.5,8
2356,11315,25/09/2018 18:21,Mint Sauce,1,0.5,8
2357,11314,25/09/2018 17:48,Mango Chutney,1,0.5,9
2358,11299,23/09/2018 19:29,Mango Chutney,1,0.5,9
2359,11298,23/09/2018 19:12,Red Sauce,1,0.5,5
2360,11292,23/09/2018 17:47,Onion Chutney,2,0.5,5
2361,11284,22/09/2018 20:40,Onion Chutney,1,0.5,11
2362,11283,22/09/2018 20:32,Mango Chutney,1,0.5,9
2363,11269,22/09/2018 18:32,Onion Chutney,1,0.5,8
2364,11268,22/09/2018 18:30,Mango Chutney,1,0.5,6
2365,11242,21/09/2018 18:52,Mango Chutney,1,0.5,12
2366,11208,18/09/2018 19:31,Mango Chutney,1,0.5,15
2367,11208,18/09/2018 19:31,Onion Chutney,1,0.5,15
2368,11206,18/09/2018 18:50,Mango Chutney,1,0.5,8
2369,11202,18/09/2018 16:11,Mango Chutney,1,0.5,11
2370,11196,17/09/2018 19:14,Mango Chutney,1,0.5,7
2371,11182,16/09/2018 18:52,Mint Sauce,2,0.5,8
2372,11179,16/09/2018 18:07,Mint Sauce,2,0.5,11
2373,11176,16/09/2018 17:44,Mango Chutney,1,0.5,5
2374,11174,15/09/2018 20:33,Mango Chutney,1,0.5,7
2375,11167,15/09/2018 19:31,Lime Pickle,1,0.5,10
2376,11166,15/09/2018 19:19,Mint Sauce,1,0.5,14
2377,11166,15/09/2018 19:19,Mango Chutney,1,0.5,14
2378,11225,19/09/2018 22:25,Mango Chutney,1,0.5,4
2379,11208,18/09/2018 19:31,Lime Pickle,1,0.5,15
2380,11208,18/09/2018 19:31,Red Sauce,1,0.5,15
2381,11206,18/09/2018 18:50,Red Sauce,1,0.5,8
2382,11206,18/09/2018 18:50,Onion Chutney,1,0.5,8
2383,11186,16/09/2018 19:19,Lime Pickle,1,0.5,8
2384,11178,16/09/2018 18:04,Onion Chutney,1,0.5,11
2385,11167,15/09/2018 19:31,Mango Chutney,1,0.5,10
2386,11166,15/09/2018 19:19,Lime Pickle,1,0.5,14
2387,11164,15/09/2018 19:01,Mango Chutney,3,0.5,21
2388,11149,15/09/2018 17:20,Mango Chutney,1,0.5,9
2389,11433,04/10/2018 20:21,Onion Chutney,1,0.5,5
2390,11413,02/10/2018 19:00,Onion Chutney,1,0.5,5
2391,11409,01/10/2018 19:21,Mint Sauce,2,0.5,6
2392,11403,01/10/2018 17:53,Mint Sauce,1,0.5,8
2393,11395,30/09/2018 17:51,Mint Sauce,1,0.5,8
2394,11393,30/09/2018 17:33,Mango Chutney,2,0.5,9
2395,11390,30/09/2018 16:12,Red Sauce,1,0.5,7
2396,11373,29/09/2018 18:41,Mint Sauce,1,0.5,5
2397,11363,29/09/2018 17:01,Mint Sauce,1,0.5,8
2398,11363,29/09/2018 17:01,Mango Chutney,1,0.5,8
2399,11357,28/09/2018 21:14,Mint Sauce,1,0.5,8
2400,11327,27/09/2018 18:26,Mint Sauce,2,0.5,6
2401,11324,27/09/2018 17:06,Onion Chutney,1,0.5,9
2402,11324,27/09/2018 17:06,Red Sauce,1,0.5,9
2403,11315,25/09/2018 18:21,Mango Chutney,1,0.5,8
2404,11314,25/09/2018 17:48,Onion Chutney,1,0.5,9
2405,11293,23/09/2018 17:55,Mango Chutney,1,0.5,6
2406,11291,23/09/2018 17:39,Red Sauce,1,0.5,6
2407,11284,22/09/2018 20:40,Mint Sauce,1,0.5,11
2408,11275,22/09/2018 18:50,Mint Sauce,1,0.5,4
2409,11259,22/09/2018 17:45,Mint Sauce,1,0.5,8
2410,11254,21/09/2018 21:37,Mint Sauce,1,0.5,6
2411,11221,19/09/2018 19:04,Red Sauce,1,0.5,7
2412,11221,19/09/2018 19:04,Mint Sauce,1,0.5,7
2413,11211,18/09/2018 20:27,Mint Sauce,1,0.5,5
2414,11203,18/09/2018 17:12,Mango Chutney,1,0.5,6
2415,11180,16/09/2018 18:18,Mango Chutney,1,0.5,10
2416,11178,16/09/2018 18:04,Mint Sauce,1,0.5,11
2417,11159,15/09/2018 18:50,Mango Chutney,1,0.5,5
2418,11157,15/09/2018 18:26,Onion Chutney,1,0.5,6
2419,11157,15/09/2018 18:26,Mint Sauce,1,0.5,6
2420,11149,15/09/2018 17:20,Onion Chutney,1,0.5,9
2421,11149,15/09/2018 17:20,Red Sauce,1,0.5,9
2422,11146,15/09/2018 16:54,Onion Chutney,2,0.5,9
2423,11158,15/09/2018 18:32,Mint Sauce,1,0.5,7
2424,11134,14/09/2018 19:15,Onion Chutney,1,0.5,4
2425,11133,14/09/2018 19:09,Lime Pickle,1,0.5,6
2426,11132,14/09/2018 19:07,Mint Sauce,2,0.5,9
2427,11132,14/09/2018 19:07,Onion Chutney,1,0.5,9
2428,11119,14/09/2018 17:18,Mango Chutney,1,0.5,5
2429,11114,13/09/2018 19:40,Mint Sauce,2,0.5,6
2430,11109,13/09/2018 17:11,Mango Chutney,2,0.5,9
2431,11109,13/09/2018 17:11,Red Sauce,1,0.5,9
2432,11093,11/09/2018 19:11,Onion Chutney,1,0.5,5
2433,11091,11/09/2018 18:23,Mint Sauce,1,0.5,11
2434,11091,11/09/2018 18:23,Red Sauce,2,0.5,11
2435,11078,09/09/2018 18:57,Mango Chutney,3,0.5,12
2436,11078,09/09/2018 18:57,Mint Sauce,2,0.5,12
2437,11057,08/09/2018 19:28,Mango Chutney,1,0.5,6
2438,11056,08/09/2018 19:14,Lime Pickle,1,0.5,8
2439,11052,08/09/2018 18:52,Red Sauce,1,0.5,5
2440,11036,07/09/2018 19:52,Mango Chutney,1,0.5,7
2441,11121,14/09/2018 17:25,Onion Chutney,2,0.5,7
2442,11109,13/09/2018 17:11,Onion Chutney,1,0.5,9
2443,11096,11/09/2018 20:01,Mango Chutney,1,0.5,8
2444,11089,10/09/2018 20:53,Onion Chutney,1,0.5,6
2445,11089,10/09/2018 20:53,Mint Sauce,1,0.5,6
2446,11078,09/09/2018 18:57,Onion Chutney,2,0.5,12
2447,11078,09/09/2018 18:57,Red Sauce,2,0.5,12
2448,11067,08/09/2018 20:54,Mint Sauce,2,0.5,5
2449,11061,08/09/2018 19:43,Mango Chutney,1,0.5,6
2450,11057,08/09/2018 19:28,Red Sauce,1,0.5,6
2451,11046,08/09/2018 17:16,Mango Chutney,3,0.5,8
2452,11041,07/09/2018 20:26,Mango Chutney,2,0.5,9
2453,11039,07/09/2018 20:15,Mango Chutney,1,0.5,7
2454,11031,07/09/2018 19:18,Mint Sauce,1,0.5,11
2455,11031,07/09/2018 19:18,Onion Chutney,1,0.5,11
2456,11023,07/09/2018 17:45,Red Sauce,1,0.5,12
2457,11018,06/09/2018 18:31,Mint Sauce,1,0.5,5
2458,11015,06/09/2018 18:05,Mango Chutney,1,0.5,7
2459,11010,05/09/2018 20:09,Mango Chutney,1,0.5,6
2460,11007,05/09/2018 19:39,Red Sauce,1,0.5,6
2461,11004,05/09/2018 19:09,Mango Chutney,1,0.5,8
2462,11004,05/09/2018 19:09,Onion Chutney,1,0.5,8
2463,11121,14/09/2018 17:25,Mango Chutney,2,0.5,7
2464,11107,12/09/2018 19:58,Mango Chutney,1,0.5,7
2465,11093,11/09/2018 19:11,Lime Pickle,1,0.5,5
2466,11091,11/09/2018 18:23,Mango Chutney,1,0.5,11
2467,11088,10/09/2018 20:15,Mango Chutney,1,0.5,5
2468,11075,09/09/2018 18:14,Mint Sauce,1,0.5,10
2469,11075,09/09/2018 18:14,Onion Chutney,1,0.5,10
2470,11056,08/09/2018 19:14,Mint Sauce,1,0.5,8
2471,11056,08/09/2018 19:14,Mango Chutney,1,0.5,8
2472,11048,08/09/2018 18:13,Mango Chutney,1,0.5,6
2473,11031,07/09/2018 19:18,Mango Chutney,2,0.5,11
2474,11024,07/09/2018 17:55,Mango Chutney,1,0.5,9
2475,11024,07/09/2018 17:55,Onion Chutney,1,0.5,9
2476,11023,07/09/2018 17:45,Mint Sauce,2,0.5,12
2477,11017,06/09/2018 18:10,Lime Pickle,1,0.5,8
2478,11007,05/09/2018 19:39,Onion Chutney,1,0.5,6
2479,11004,05/09/2018 19:09,Mint Sauce,1,0.5,8
2480,10999,04/09/2018 21:33,Onion Chutney,1,0.5,6
2481,10999,04/09/2018 21:33,Mango Chutney,1,0.5,6
2482,10998,04/09/2018 19:51,Mint Sauce,2,0.5,7
2483,10984,03/09/2018 18:08,Onion Chutney,1,0.5,6
2484,10978,02/09/2018 20:11,Mango Chutney,1,0.5,7
2485,11023,07/09/2018 17:45,Onion Chutney,1,0.5,12
2486,11019,06/09/2018 18:39,Mango Chutney,1,0.5,9
2487,11019,06/09/2018 18:39,Mint Sauce,1,0.5,9
2488,10984,03/09/2018 18:08,Lime Pickle,1,0.5,6
2489,10960,01/09/2018 19:11,Red Sauce,1,0.5,6
2490,10960,01/09/2018 19:11,Mint Sauce,1,0.5,6
2491,10952,31/08/2018 19:19,Mint Sauce,1,0.5,7
2492,10947,31/08/2018 18:48,Mango Chutney,2,0.5,9
2493,10945,31/08/2018 17:39,Mango Chutney,2,0.5,9
2494,10945,31/08/2018 17:39,Red Sauce,1,0.5,9
2495,10944,31/08/2018 17:23,Mint Sauce,1,0.5,9
2496,10934,30/08/2018 17:51,Mango Chutney,1,0.5,7
2497,10934,30/08/2018 17:51,Onion Chutney,1,0.5,7
2498,10928,29/08/2018 20:18,Onion Chutney,1,0.5,6
2499,10927,29/08/2018 20:11,Mint Sauce,1,0.5,5
2500,10917,29/08/2018 18:51,Mint Sauce,1,0.5,12
2501,10968,01/09/2018 22:43,Mango Chutney,1,0.5,6
2502,10966,01/09/2018 20:44,Mint Sauce,1,0.5,10
2503,10928,29/08/2018 20:18,Mango Chutney,1,0.5,6
2504,10924,29/08/2018 19:56,Onion Chutney,1,0.5,5
2505,10922,29/08/2018 19:47,Lime Pickle,1,0.5,5
2506,10919,29/08/2018 19:13,Mint Sauce,1,0.5,13
2507,10907,28/08/2018 18:14,Mint Sauce,2,0.5,6
2508,10890,27/08/2018 17:54,Mango Chutney,1,0.5,5
2509,10886,27/08/2018 17:23,Mango Chutney,1,0.5,8
2510,10966,01/09/2018 20:44,Onion Chutney,1,0.5,10
2511,10959,01/09/2018 18:36,Mango Chutney,1,0.5,7
2512,10954,31/08/2018 20:07,Mint Sauce,2,0.5,11
2513,10954,31/08/2018 20:07,Mango Chutney,2,0.5,11
2514,10952,31/08/2018 19:19,Lime Pickle,1,0.5,7
2515,10945,31/08/2018 17:39,Onion Chutney,1,0.5,9
2516,10944,31/08/2018 17:23,Onion Chutney,1,0.5,9
2517,10944,31/08/2018 17:23,Red Sauce,1,0.5,9
2518,10942,30/08/2018 22:23,Mint Sauce,1,0.5,5
2519,10937,30/08/2018 18:19,Mango Chutney,1,0.5,8
2520,10924,29/08/2018 19:56,Mint Sauce,1,0.5,5
2521,10922,29/08/2018 19:47,Onion Chutney,1,0.5,5
2522,10919,29/08/2018 19:13,Mango Chutney,1,0.5,13
2523,10917,29/08/2018 18:51,Mango Chutney,3,0.5,12
2524,10913,28/08/2018 20:44,Mint Sauce,1,0.5,2
2525,10906,28/08/2018 17:57,Mint Sauce,1,0.5,7
2526,10896,27/08/2018 19:09,Mango Chutney,1,0.5,8
2527,10896,27/08/2018 19:09,Red Sauce,1,0.5,8
2528,10886,27/08/2018 17:23,Mint Sauce,1,0.5,8
2529,10883,27/08/2018 12:09,Lime Pickle,1,0.5,6
2530,10879,26/08/2018 21:06,Mango Chutney,1,0.5,6
2531,10911,28/08/2018 19:44,Mint Sauce,1,0.5,5
2532,10906,28/08/2018 17:57,Mango Chutney,1,0.5,7
2533,10889,27/08/2018 17:53,Mango Chutney,1,0.5,6
2534,10883,27/08/2018 12:09,Mango Chutney,1,0.5,6
2535,10877,26/08/2018 20:30,Mint Sauce,1,0.5,5
2536,10877,26/08/2018 20:30,Mango Chutney,1,0.5,5
2537,10872,26/08/2018 18:30,Mango Chutney,1,0.5,6
2538,10867,25/08/2018 21:40,Red Sauce,1,0.5,5
2539,10858,25/08/2018 19:00,Mango Chutney,1,0.5,6
2540,10838,24/08/2018 19:17,Mint Sauce,1,0.5,9
2541,10835,24/08/2018 18:48,Mint Sauce,1,0.5,10
2542,10835,24/08/2018 18:48,Mango Chutney,1,0.5,10
2543,10802,21/08/2018 20:04,Red Sauce,1,0.5,6
2544,10801,21/08/2018 19:37,Mint Sauce,2,0.5,7
2545,10789,20/08/2018 18:46,Onion Chutney,1,0.5,4
2546,10785,20/08/2018 18:15,Red Sauce,1,0.5,7
2547,10784,20/08/2018 17:31,Mango Chutney,1,0.5,8
2548,10774,19/08/2018 18:26,Mango Chutney,1,0.5,7
2549,10774,19/08/2018 18:26,Mint Sauce,2,0.5,7
2550,10771,19/08/2018 18:13,Mint Sauce,1,0.5,7
2551,10771,19/08/2018 18:13,Mango Chutney,1,0.5,7
2552,10768,19/08/2018 17:11,Red Sauce,1,0.5,7
2553,10760,18/08/2018 20:03,Mango Chutney,1,0.5,10
2554,10760,18/08/2018 20:03,Red Sauce,1,0.5,10
2555,10847,24/08/2018 21:10,Onion Chutney,1,0.5,5
2556,10843,24/08/2018 20:40,Mango Chutney,1,0.5,10
2557,10839,24/08/2018 19:45,Mango Chutney,1,0.5,7
2558,10834,24/08/2018 18:43,Mango Chutney,2,0.5,16
2559,10829,24/08/2018 17:25,Mint Sauce,1,0.5,4
2560,10822,23/08/2018 19:16,Mint Sauce,2,0.5,8
2561,10821,23/08/2018 18:18,Mango Chutney,1,0.5,14
2562,10821,23/08/2018 18:18,Lime Pickle,1,0.5,14
2563,10816,22/08/2018 19:44,Mint Sauce,1,0.5,7
2564,10805,21/08/2018 21:57,Lime Pickle,1,0.5,8
2565,10802,21/08/2018 20:04,Onion Chutney,2,0.5,6
2566,10797,21/08/2018 18:16,Mango Chutney,1,0.5,6
2567,10776,19/08/2018 19:31,Mango Chutney,2,0.5,8
2568,10768,19/08/2018 17:11,Onion Chutney,1,0.5,7
2569,10760,18/08/2018 20:03,Mint Sauce,1,0.5,10
2570,10757,18/08/2018 19:51,Mango Chutney,1,0.5,6
2571,10751,18/08/2018 19:01,Mango Chutney,2,0.5,8
2572,10878,26/08/2018 20:53,Mango Chutney,1,0.5,7
2573,10878,26/08/2018 20:53,Mint Sauce,1,0.5,7
2574,10867,25/08/2018 21:40,Mint Sauce,2,0.5,5
2575,10849,25/08/2018 17:04,Mint Sauce,1,0.5,9
2576,10849,25/08/2018 17:04,Onion Chutney,1,0.5,9
2577,10847,24/08/2018 21:10,Mango Chutney,1,0.5,5
2578,10845,24/08/2018 20:48,Mango Chutney,1,0.5,10
2579,10845,24/08/2018 20:48,Mint Sauce,1,0.5,10
2580,10843,24/08/2018 20:40,Mint Sauce,1,0.5,10
2581,10838,24/08/2018 19:17,Onion Chutney,1,0.5,9
2582,10835,24/08/2018 18:48,Onion Chutney,1,0.5,10
2583,10821,23/08/2018 18:18,Mint Sauce,1,0.5,14
2584,10821,23/08/2018 18:18,Onion Chutney,1,0.5,14
2585,10816,22/08/2018 19:44,Mango Chutney,1,0.5,7
2586,10802,21/08/2018 20:04,Mint Sauce,1,0.5,6
2587,10789,20/08/2018 18:46,Lime Pickle,1,0.5,4
2588,10785,20/08/2018 18:15,Mint Sauce,1,0.5,7
2589,10776,19/08/2018 19:31,Mint Sauce,2,0.5,8
2590,10767,19/08/2018 17:09,Onion Chutney,1,0.5,7
2591,10765,19/08/2018 16:24,Mint Sauce,1,0.5,5
2592,10759,18/08/2018 19:57,Mango Chutney,1,0.5,5
2593,10749,18/08/2018 18:49,Onion Chutney,2,0.5,7
2594,10741,17/08/2018 22:59,Mango Chutney,1,0.5,7
2595,10737,17/08/2018 20:57,Onion Chutney,1,0.5,5
2596,10722,17/08/2018 17:18,Mango Chutney,1,0.5,8
2597,10690,14/08/2018 19:24,Red Sauce,1,0.5,8
2598,10673,12/08/2018 17:42,Mango Chutney,1,0.5,1
2599,10672,12/08/2018 17:39,Red Sauce,1,0.5,1
2600,10663,12/08/2018 15:24,Mint Sauce,2,0.5,10
2601,10662,12/08/2018 15:20,Mint Sauce,2,0.5,9
2602,10659,11/08/2018 19:47,Red Sauce,2,0.5,6
2603,10653,11/08/2018 19:18,Mint Sauce,1,0.5,8
2604,10642,11/08/2018 17:17,Mint Sauce,1,0.5,7
2605,10641,11/08/2018 17:11,Lime Pickle,1,0.5,11
2606,10641,11/08/2018 17:11,Onion Chutney,1,0.5,11
2607,10638,10/08/2018 22:41,Mango Chutney,1,0.5,7
2608,10634,10/08/2018 20:17,Mint Sauce,2,0.5,8
2609,10630,10/08/2018 18:53,Mango Chutney,2,0.5,11
2610,10630,10/08/2018 18:53,Onion Chutney,2,0.5,11
2611,10622,09/08/2018 20:52,Mango Chutney,1,0.5,5
2612,10622,09/08/2018 20:52,Mint Sauce,1,0.5,5
2613,10620,09/08/2018 20:28,Mango Chutney,1,0.5,5
2614,10736,17/08/2018 20:21,Mango Chutney,1,0.5,4
2615,10729,17/08/2018 19:10,Mint Sauce,1,0.5,10
2616,10729,17/08/2018 19:10,Lime Pickle,1,0.5,10
2617,10722,17/08/2018 17:18,Mint Sauce,1,0.5,8
2618,10703,15/08/2018 20:52,Mint Sauce,1,0.5,3
2619,10691,14/08/2018 19:27,Onion Chutney,1,0.5,5
2620,10690,14/08/2018 19:24,Onion Chutney,1,0.5,8
2621,10677,12/08/2018 18:09,Mint Sauce,1,0.5,6
2622,10669,12/08/2018 17:26,Mint Sauce,1,0.5,1
2623,10666,12/08/2018 17:10,Mango Chutney,1,0.5,1
2624,10659,11/08/2018 19:47,Mint Sauce,2,0.5,6
2625,10637,10/08/2018 20:43,Mango Chutney,1,0.5,7
2626,10637,10/08/2018 20:43,Lime Pickle,1,0.5,7
2627,10631,10/08/2018 19:08,Mango Chutney,3,0.5,5
2628,10602,07/08/2018 20:01,Mint Sauce,2,0.5,6
2629,10601,07/08/2018 19:58,Mint Sauce,2,0.5,6
2630,10597,07/08/2018 18:40,Mint Sauce,1,0.5,12
2631,10580,05/08/2018 17:35,Mango Chutney,1,0.5,8
2632,10580,05/08/2018 17:35,Mint Sauce,1,0.5,8
2633,10729,17/08/2018 19:10,Onion Chutney,1,0.5,10
2634,10729,17/08/2018 19:10,Red Sauce,1,0.5,10
2635,10705,15/08/2018 23:00,Lime Pickle,1,0.5,6
2636,10690,14/08/2018 19:24,Mango Chutney,1,0.5,8
2637,10663,12/08/2018 15:24,Red Sauce,1,0.5,10
2638,10659,11/08/2018 19:47,Mango Chutney,2,0.5,6
2639,10653,11/08/2018 19:18,Mango Chutney,1,0.5,8
2640,10643,11/08/2018 17:29,Mint Sauce,2,0.5,5
2641,10641,11/08/2018 17:11,Mango Chutney,1,0.5,11
2642,10641,11/08/2018 17:11,Mint Sauce,1,0.5,11
2643,10641,11/08/2018 17:11,Red Sauce,1,0.5,11
2644,10630,10/08/2018 18:53,Mint Sauce,2,0.5,11
2645,10619,09/08/2018 20:16,Onion Chutney,2,0.5,5
2646,10618,09/08/2018 18:45,Mango Chutney,1,0.5,8
2647,10618,09/08/2018 18:45,Onion Chutney,1,0.5,8
2648,10591,06/08/2018 20:52,Mango Chutney,1,0.5,5
2649,10619,09/08/2018 20:16,Red Sauce,1,0.5,5
2650,10597,07/08/2018 18:40,Mango Chutney,1,0.5,12
2651,10595,07/08/2018 18:36,Mango Chutney,1,0.5,3
2652,10589,06/08/2018 18:06,Onion Chutney,2,0.5,8
2653,10579,05/08/2018 17:04,Mint Sauce,1,0.5,8
2654,10579,05/08/2018 17:04,Mango Chutney,1,0.5,8
2655,10570,04/08/2018 20:06,Mango Chutney,1,0.5,6
2656,10565,04/08/2018 17:31,Mango Chutney,1,0.5,10
2657,10534,01/08/2018 21:18,Mint Sauce,1,0.5,9
2658,10534,01/08/2018 21:18,Lime Pickle,1,0.5,9
2659,10532,01/08/2018 19:28,Mango Chutney,2,0.5,14
2660,10532,01/08/2018 19:28,Onion Chutney,3,0.5,14
2661,10517,30/07/2018 20:19,Onion Chutney,1,0.5,5
2662,10588,06/08/2018 17:53,Mango Chutney,1,0.5,9
2663,10586,05/08/2018 22:55,Mango Chutney,1,0.5,5
2664,10571,04/08/2018 20:08,Mint Sauce,1,0.5,6
2665,10558,03/08/2018 20:23,Mango Chutney,1,0.5,4
2666,10553,03/08/2018 19:01,Mango Chutney,1,0.5,6
2667,10548,03/08/2018 18:05,Mint Sauce,2,0.5,10
2668,10548,03/08/2018 18:05,Onion Chutney,2,0.5,10
2669,10548,03/08/2018 18:05,Red Sauce,1,0.5,10
2670,10540,02/08/2018 19:27,Onion Chutney,1,0.5,8
2671,10532,01/08/2018 19:28,Mint Sauce,2,0.5,14
2672,10532,01/08/2018 19:28,Red Sauce,1,0.5,14
2673,10525,31/07/2018 20:39,Mint Sauce,1,0.5,4
2674,10522,31/07/2018 19:45,Mint Sauce,2,0.5,7
2675,10516,30/07/2018 19:48,Mango Chutney,1,0.5,8
2676,10513,30/07/2018 18:23,Mango Chutney,1,0.5,8
2677,10509,29/07/2018 20:16,Mango Chutney,1,0.5,7
2678,10498,29/07/2018 18:08,Mango Chutney,1,0.5,5
2679,10497,29/07/2018 17:58,Red Sauce,1,0.5,9
2680,10496,29/07/2018 17:37,Mango Chutney,2,0.5,8
2681,10488,28/07/2018 20:31,Onion Chutney,1,0.5,6
2682,10485,28/07/2018 19:36,Mint Sauce,1,0.5,7
2683,10476,28/07/2018 18:36,Lime Pickle,1,0.5,11
2684,10466,27/07/2018 22:01,Mango Chutney,1,0.5,7
2685,10457,27/07/2018 18:50,Mint Sauce,3,0.5,8
2686,10448,27/07/2018 13:35,Onion Chutney,1,0.5,8
2687,10442,26/07/2018 21:07,Onion Chutney,2,0.5,5
2688,10568,04/08/2018 18:02,Mango Chutney,1,0.5,9
2689,10568,04/08/2018 18:02,Onion Chutney,1,0.5,9
2690,10565,04/08/2018 17:31,Onion Chutney,1,0.5,10
2691,10544,02/08/2018 19:49,Mint Sauce,1,0.5,5
2692,10540,02/08/2018 19:27,Mango Chutney,1,0.5,8
2693,10540,02/08/2018 19:27,Red Sauce,1,0.5,8
2694,10518,31/07/2018 17:43,Mango Chutney,1,0.5,6
